season,PLAYER_ID,player,team,minutes,impact_off,impact_def,impact_total,sd_off,sd_def,waa_off,waa_def,waa_total,booker_score,booker_off,booker_def,rank
2023,1630224,Jalen Green,HOU,2364,-2.95,-3.02,-5.98,1.482,1.513,-4.02,-4.12,-8.14,-4.66,-2.3,-2.36,371
2023,1630227,Daishen Nix,HOU,819,-0.97,-2.96,-3.93,1.727,2.033,-0.46,-1.4,-1.86,-3.07,-0.75,-2.31,320
2023,1630228,Jonathan Kuminga,GSW,1242,-1.72,-0.56,-2.28,1.608,1.696,-1.31,-0.43,-1.73,-1.78,-1.34,-0.44,310
2023,1630230,Naji Marshall,NOP,1550,-1.35,-1.72,-3.07,1.461,1.609,-1.28,-1.63,-2.9,-2.4,-1.05,-1.34,353
2023,1630231,KJ Martin,HOU,2069,-0.65,-2.11,-2.75,1.401,1.518,-0.77,-2.51,-3.28,-2.15,-0.5,-1.64,360
2023,1630233,Nathan Knight,MIN,263,-0.44,1.15,0.71,1.77,1.593,-0.07,0.19,0.12,0.56,-0.34,0.9,143
2023,1630237,Anthony Lamb,GSW,1054,-1.47,-2.62,-4.09,1.286,1.753,-0.95,-1.69,-2.64,-3.19,-1.15,-2.04,348
2023,1630240,Saben Lee,PHO,337,-1.41,-1.59,-3.0,1.429,1.483,-0.29,-0.32,-0.61,-2.34,-1.1,-1.24,228
2023,1630245,Ayo Dosunmu,CHI,1861,-0.8,-2.41,-3.22,1.301,1.454,-0.93,-2.79,-3.71,-2.51,-0.63,-1.88,364
2023,1630256,Jae'Sean Tate,HOU,618,-0.45,-0.1,-0.55,1.372,1.429,-0.16,-0.03,-0.2,-0.43,-0.35,-0.08,184
2023,1630264,Anthony Gill,WAS,544,-0.62,0.55,-0.07,1.41,1.724,-0.21,0.19,-0.02,-0.05,-0.48,0.43,157
2023,1630322,Lindy Waters III,OKC,458,-0.48,-0.46,-0.94,2.01,2.008,-0.13,-0.13,-0.26,-0.74,-0.38,-0.36,188
2023,1630346,Matt Ryan,MIN,257,-0.41,-0.75,-1.16,2.0,2.0,-0.07,-0.12,-0.18,-0.91,-0.32,-0.59,181
2023,1630526,Jeremiah Robinson-Earl,OKC,742,-1.96,-1.42,-3.38,1.344,1.576,-0.88,-0.64,-1.52,-2.64,-1.53,-1.11,301
2023,1630528,Josh Christopher,HOU,728,-1.47,-4.32,-5.79,1.569,1.555,-0.62,-1.81,-2.43,-4.51,-1.14,-3.37,338
2023,1630529,Herbert Jones,NOP,1765,-0.41,0.84,0.43,1.287,1.474,-0.44,0.9,0.46,0.33,-0.32,0.65,117
2023,1630530,Trey Murphy III,NOP,2154,-1.41,-1.14,-2.55,1.382,1.67,-1.85,-1.5,-3.35,-1.99,-1.1,-0.89,362
2023,1630532,Franz Wagner,ORL,2399,0.33,0.82,1.15,1.551,1.479,0.47,1.15,1.62,0.9,0.26,0.64,76
2023,1630533,Ziaire Williams,MEM,486,-0.57,-2.61,-3.17,1.341,1.624,-0.17,-0.78,-0.94,-2.47,-0.44,-2.03,251
2023,1630537,Chris Duarte,IND,812,0.05,-0.98,-0.93,1.435,1.546,0.02,-0.47,-0.44,-0.73,0.04,-0.76,214
2023,1630538,Bones Hyland,DEN,957,0.43,0.07,0.5,1.54,1.723,0.25,0.04,0.29,0.39,0.34,0.06,127
2023,1630539,Kai Jones,CHO,488,-0.68,-1.48,-2.16,1.636,1.896,-0.19,-0.41,-0.6,-1.68,-0.53,-1.15,226
2023,1630540,Miles McBride,NYK,687,-0.66,-1.2,-1.86,1.406,1.805,-0.28,-0.52,-0.8,-1.45,-0.51,-0.94,239
2023,1630541,Moses Moody,GSW,705,-1.52,-2.15,-3.67,1.568,1.892,-0.66,-0.93,-1.58,-2.86,-1.19,-1.68,304
2023,1630543,Isaiah Jackson,IND,928,-1.54,-0.69,-2.23,1.849,1.697,-0.84,-0.38,-1.22,-1.74,-1.2,-0.54,271
2023,1630544,Tre Mann,OKC,1037,-0.8,-3.53,-4.33,1.496,1.555,-0.5,-2.22,-2.72,-3.38,-0.62,-2.75,351
2023,1630547,James Bouknight,CHO,434,-1.62,-3.11,-4.73,1.732,1.746,-0.4,-0.77,-1.17,-3.69,-1.26,-2.42,265
2023,1630549,Day'Ron Sharpe,BRK,486,-0.41,-0.16,-0.57,1.692,1.593,-0.13,-0.05,-0.17,-0.44,-0.32,-0.12,178
2023,1630550,JT Thor,CHO,856,-0.19,-1.04,-1.23,1.367,1.912,-0.09,-0.51,-0.6,-0.96,-0.15,-0.81,227
2023,1630552,Jalen Johnson,ATL,944,-1.29,-1.81,-3.1,1.772,1.896,-0.73,-1.03,-1.76,-2.42,-1.0,-1.41,314
2023,1630553,Keon Johnson,POR,368,-2.76,-4.7,-7.45,1.761,1.916,-0.56,-0.95,-1.51,-5.81,-2.15,-3.66,300
2023,1630556,Kessler Edwards,SAC,329,-3.6,-2.19,-5.79,1.3,1.711,-0.71,-0.43,-1.14,-4.52,-2.81,-1.71,262
2023,1630557,Corey Kispert,WAS,1882,-1.1,-0.19,-1.28,1.302,1.49,-1.31,-0.22,-1.53,-1.0,-0.85,-0.15,302
2023,1630558,Davion Mitchell,SAC,1255,-1.33,-1.96,-3.29,1.454,1.624,-1.0,-1.47,-2.47,-2.56,-1.04,-1.53,340
2023,1630559,Austin Reaves,LAL,1603,-0.9,-0.35,-1.24,1.261,1.607,-0.87,-0.33,-1.2,-0.97,-0.7,-0.27,267
2023,1630560,Cam Thomas,BRK,811,-1.54,-2.98,-4.52,1.658,1.557,-0.79,-1.53,-2.32,-3.53,-1.2,-2.33,332
2023,1630567,Scottie Barnes,TOR,2463,0.25,-0.78,-0.53,1.352,1.567,0.38,-1.2,-0.82,-0.42,0.19,-0.61,242
2023,1630570,Trendon Watford,POR,1066,-1.53,-2.29,-3.82,1.393,1.812,-0.9,-1.34,-2.24,-2.97,-1.19,-1.78,330
2023,1630572,Sandro Mamukelashvili,SAS,587,-1.27,-2.17,-3.45,1.437,1.802,-0.44,-0.75,-1.19,-2.69,-0.99,-1.7,266
2023,1630573,Sam Hauser,BOS,1127,-0.26,0.37,0.11,1.531,1.866,-0.17,0.25,0.08,0.09,-0.2,0.29,147
2023,1630578,Alperen Sengun,HOU,2012,-1.16,-1.46,-2.62,1.516,1.679,-1.35,-1.69,-3.04,-2.04,-0.91,-1.14,358
2023,1630579,Jericho Sims,NYK,735,-0.69,0.56,-0.13,1.913,1.914,-0.32,0.26,-0.06,-0.1,-0.54,0.44,161
2023,1630581,Josh Giddey,OKC,2175,-0.51,0.24,-0.27,1.514,1.59,-0.67,0.32,-0.36,-0.21,-0.4,0.19,202
2023,1630583,Santi Aldama,MEM,1477,-1.24,-1.24,-2.48,1.613,1.661,-1.12,-1.12,-2.24,-1.94,-0.97,-0.97,331
2023,1630586,Usman Garuba,HOU,867,0.16,0.23,0.39,1.301,2.002,0.08,0.12,0.2,0.31,0.12,0.18,135
2023,1630587,Isaiah Livers,DET,1068,-0.77,-2.26,-3.02,1.516,2.004,-0.45,-1.32,-1.77,-2.36,-0.6,-1.76,316
2023,1630591,Jalen Suggs,ORL,1108,-2.23,-2.44,-4.67,1.608,1.584,-1.45,-1.59,-3.04,-3.65,-1.74,-1.9,359
2023,1630593,McKinley Wright IV,DAL,302,-0.93,-1.1,-2.03,1.266,1.893,-0.16,-0.2,-0.36,-1.58,-0.72,-0.86,203
2023,1630595,Cade Cunningham,DET,376,-0.03,-1.45,-1.48,1.523,1.576,-0.01,-0.3,-0.31,-1.15,-0.02,-1.13,196
2023,1630596,Evan Mobley,CLE,2458,0.57,1.13,1.7,1.437,1.542,0.84,1.64,2.47,1.33,0.45,0.88,55
2023,1630598,Aaron Wiggins,OKC,1166,-1.61,0.41,-1.2,1.364,1.569,-1.14,0.29,-0.85,-0.94,-1.26,0.32,244
2023,1630613,Duane Washington Jr.,PHO,351,-1.89,-2.81,-4.7,1.751,1.593,-0.4,-0.59,-1.0,-3.67,-1.48,-2.19,253
2023,1630631,Jose Alvarado,NOP,1116,0.4,1.02,1.43,1.503,1.76,0.27,0.7,0.97,1.11,0.32,0.8,99
2023,1630647,Eugene Omoruyi,DET,578,-0.41,-0.71,-1.12,1.736,1.936,-0.13,-0.23,-0.35,-0.87,-0.32,-0.55,200
2023,1630688,Ish Wainright,PHO,835,-0.72,-0.83,-1.56,1.475,1.789,-0.36,-0.42,-0.78,-1.21,-0.56,-0.65,238
2023,1630692,Jordan Goodwin,WAS,992,-1.08,-1.25,-2.33,2.0,2.053,-0.68,-0.78,-1.47,-1.82,-0.84,-0.97,295
2024,2544,LeBron James,LAL,2324,4.8,2.29,7.09,1.511,1.411,6.77,3.24,10.0,5.47,3.7,1.77,7
2024,101108,Chris Paul,GSW,1334,3.23,1.52,4.75,1.561,1.466,2.6,1.22,3.82,3.66,2.49,1.17,35
2024,200768,Kyle Lowry,MIA,1538,0.72,1.14,1.86,1.346,1.546,0.68,1.07,1.75,1.44,0.56,0.88,68
2024,200782,P.J. Tucker,LAC,441,-1.22,-0.65,-1.86,0.957,1.435,-0.32,-0.17,-0.49,-1.44,-0.94,-0.5,207
2024,201142,Kevin Durant,PHO,2490,5.46,3.42,8.89,1.524,1.444,8.19,5.13,13.32,6.85,4.21,2.64,2
2024,201143,Al Horford,BOS,1577,1.61,2.02,3.62,1.273,1.451,1.55,1.94,3.48,2.79,1.24,1.55,41
2024,201144,Mike Conley,MIN,2039,1.92,1.48,3.4,1.314,1.37,2.36,1.82,4.18,2.62,1.48,1.14,30
2024,201145,Jeff Green,HOU,1172,-2.2,-0.73,-2.94,1.305,1.436,-1.53,-0.51,-2.04,-2.26,-1.7,-0.56,323
2024,201152,Thaddeus Young,TOR,402,0.67,0.45,1.12,1.335,1.427,0.14,0.1,0.24,0.86,0.51,0.35,132
2024,201565,Derrick Rose,MEM,360,0.72,1.06,1.77,1.593,1.49,0.15,0.23,0.38,1.37,0.55,0.82,122
2024,201566,Russell Westbrook,LAC,1350,-0.06,0.53,0.47,1.395,1.425,-0.05,0.43,0.38,0.36,-0.05,0.41,123
2024,201567,Kevin Love,MIA,795,0.54,1.04,1.58,1.468,1.449,0.26,0.51,0.77,1.22,0.42,0.8,98
2024,201568,Danilo Gallinari,WAS,575,0.19,0.23,0.42,1.457,1.59,0.06,0.07,0.13,0.32,0.14,0.18,140
2024,201569,Eric Gordon,PHO,1650,-0.14,-0.03,-0.17,1.375,1.509,-0.14,-0.03,-0.17,-0.13,-0.11,-0.02,162
2024,201572,Brook Lopez,MIL,2150,0.24,1.9,2.14,1.497,1.473,0.31,2.48,2.79,1.65,0.18,1.47,53
2024,201580,JaVale McGee,SAC,288,-1.37,-1.07,-2.44,1.524,1.575,-0.24,-0.19,-0.43,-1.88,-1.05,-0.83,198
2024,201587,Nicolas Batum,PHI,1405,0.38,0.49,0.87,1.214,1.446,0.34,0.43,0.77,0.67,0.3,0.38,99
2024,201599,DeAndre Jordan,DEN,361,-1.8,-0.73,-2.53,1.303,1.493,-0.38,-0.16,-0.54,-1.95,-1.39,-0.56,215
2024,201935,James Harden,LAC,2249,3.03,0.86,3.88,1.558,1.421,4.08,1.15,5.23,2.99,2.33,0.66,24
2024,201939,Stephen Curry,GSW,2156,6.31,2.64,8.95,1.543,1.437,8.19,3.44,11.63,6.9,4.86,2.04,5
2024,201942,DeMar DeRozan,CHI,2610,3.18,-0.33,2.85,1.505,1.471,4.96,-0.52,4.44,2.19,2.45,-0.26,28
2024,201950,Jrue Holiday,BOS,2073,2.56,2.66,5.22,1.46,1.406,3.23,3.36,6.59,4.02,1.97,2.05,18
2024,201976,Patrick Beverley,PHI,1324,-0.6,0.98,0.38,1.18,1.436,-0.5,0.81,0.31,0.29,-0.47,0.76,126
2024,201988,Patty Mills,MIA,360,-0.65,-0.78,-1.43,1.371,1.467,-0.14,-0.17,-0.31,-1.1,-0.5,-0.6,179
2024,202066,Garrett Temple,TOR,251,-1.75,-3.01,-4.75,1.237,1.536,-0.23,-0.4,-0.63,-3.66,-1.35,-2.32,228
2024,202083,Wesley Matthews,ATL,364,-1.26,-0.73,-1.99,1.048,1.417,-0.28,-0.16,-0.44,-1.54,-0.97,-0.56,201
2024,202330,Gordon Hayward,CHO,1095,0.54,0.36,0.9,1.411,1.57,0.33,0.21,0.54,0.69,0.42,0.28,111
2024,202331,Paul George,LAC,2275,2.85,2.51,5.35,1.446,1.481,3.88,3.42,7.3,4.13,2.2,1.93,13
2024,202397,Ish Smith,CHO,621,-0.5,-1.61,-2.11,1.391,1.498,-0.17,-0.55,-0.72,-1.63,-0.39,-1.24,238
2024,202681,Kyrie Irving,DAL,1820,3.79,1.34,5.12,1.543,1.414,4.31,1.52,5.83,3.95,2.92,1.03,22
2024,202684,Tristan Thompson,CLE,496,-1.51,-1.51,-3.01,1.374,1.551,-0.45,-0.45,-0.9,-2.32,-1.16,-1.16,252
2024,202685,Jonas Valančiūnas,NOP,1768,0.75,1.29,2.04,1.403,1.484,0.8,1.38,2.18,1.57,0.58,1.0,63
2024,202687,Bismack Biyombo,MEM,720,-1.34,-0.66,-2.01,1.308,1.452,-0.58,-0.29,-0.87,-1.55,-1.03,-0.51,251
2024,202691,Klay Thompson,GSW,2062,0.53,0.52,1.05,1.546,1.586,0.66,0.64,1.3,0.81,0.41,0.4,77
2024,202692,Alec Burks,DET,1056,1.32,1.05,2.37,1.458,1.391,0.88,0.69,1.57,1.83,1.02,0.81,73
2024,202694,Marcus Morris Sr.,PHI,734,-0.01,-0.56,-0.56,1.441,1.509,-0.0,-0.26,-0.26,-0.43,-0.01,-0.43,171
2024,202695,Kawhi Leonard,LAC,2068,5.32,2.73,8.04,1.452,1.544,6.59,3.38,9.97,6.2,4.1,2.1,8
2024,202696,Nikola Vučević,CHI,2301,1.14,1.86,3.0,1.536,1.383,1.56,2.56,4.12,2.31,0.88,1.43,31
2024,202699,Tobias Harris,PHI,2156,0.09,0.51,0.6,1.527,1.395,0.12,0.69,0.81,0.46,0.07,0.4,96
2024,202704,Reggie Jackson,DEN,1636,-0.82,-0.91,-1.74,1.461,1.419,-0.8,-0.88,-1.68,-1.34,-0.63,-0.7,304
2024,202710,Jimmy Butler III,MIA,1844,4.85,1.58,6.43,1.446,1.426,5.46,1.78,7.24,4.95,3.74,1.22,14
2024,202711,Bojan Bogdanovic,DET,1369,0.57,-0.35,0.22,1.395,1.496,0.49,-0.3,0.19,0.17,0.44,-0.27,134
2024,202722,Davis Bertans,CHO,591,-0.74,-0.66,-1.4,1.311,1.513,-0.24,-0.21,-0.45,-1.08,-0.57,-0.51,203
2024,203076,Anthony Davis,LAL,2453,2.52,2.47,5.0,1.566,1.538,3.76,3.68,7.44,3.85,1.95,1.9,12
2024,203078,Bradley Beal,PHO,1600,2.3,1.39,3.7,1.438,1.454,2.22,1.34,3.56,2.85,1.77,1.07,39
2024,203081,Damian Lillard,MIL,2272,4.58,0.62,5.21,1.476,1.54,6.32,0.86,7.18,4.01,3.53,0.48,15
2024,203083,Andre Drummond,CHI,1210,-0.34,1.03,0.69,1.463,1.441,-0.25,0.75,0.5,0.53,-0.26,0.79,114
2024,203084,Harrison Barnes,SAC,2132,-0.95,-0.5,-1.45,1.412,1.439,-1.24,-0.65,-1.88,-1.12,-0.73,-0.38,316
2024,203095,Evan Fournier,DET,512,0.1,-1.38,-1.28,1.377,1.373,0.03,-0.44,-0.41,-0.99,0.08,-1.06,191
2024,203109,Jae Crowder,MIL,991,-0.29,1.67,1.38,1.224,1.427,-0.17,1.01,0.83,1.07,-0.22,1.29,95
2024,203110,Draymond Green,GSW,1329,-0.02,3.64,3.62,1.21,1.495,-0.02,2.92,2.9,2.79,-0.02,2.8,50
2024,203114,Khris Middleton,MIL,1378,0.65,0.48,1.13,1.495,1.422,0.54,0.4,0.94,0.87,0.5,0.37,90
2024,203200,Justin Holiday,DEN,772,-2.2,-1.47,-3.67,1.23,1.434,-1.0,-0.67,-1.67,-2.83,-1.69,-1.13,303
2024,203458,Alex Len,SAC,403,-1.09,-0.66,-1.75,1.355,1.539,-0.27,-0.16,-0.43,-1.35,-0.84,-0.51,199
2024,203468,CJ McCollum,NOP,1955,1.75,0.6,2.35,1.46,1.411,2.06,0.71,2.78,1.81,1.35,0.46,54
2024,203469,Cody Zeller,NOP,256,-0.75,-0.42,-1.17,1.425,1.611,-0.12,-0.06,-0.18,-0.9,-0.58,-0.32,164
2024,203471,Dennis Schröder,TOR,2215,-1.94,-0.55,-2.49,1.303,1.496,-2.26,-0.64,-2.91,-1.92,-1.5,-0.43,348
2024,203482,Kelly Olynyk,UTA,1575,0.39,0.44,0.83,1.345,1.472,0.34,0.38,0.71,0.64,0.3,0.34,105
2024,203484,Kentavious Caldwell-Pope,DEN,2208,-0.51,-0.51,-1.02,1.261,1.51,-0.66,-0.67,-1.33,-0.79,-0.39,-0.39,288
2024,203486,Mason Plumlee,LAC,593,0.58,1.47,2.05,1.216,1.552,0.21,0.52,0.73,1.58,0.45,1.13,103
2024,203488,Mike Muscala,WAS,511,1.31,1.91,3.23,1.422,1.566,0.36,0.52,0.88,2.48,1.01,1.47,93
2024,203493,Reggie Bullock Jr.,HOU,370,-0.49,-1.28,-1.77,1.11,1.541,-0.11,-0.28,-0.39,-1.36,-0.38,-0.99,187
2024,203496,Robert Covington,PHI,446,0.04,1.69,1.73,1.223,1.486,0.01,0.47,0.48,1.33,0.03,1.3,116
2024,203497,Rudy Gobert,MIN,2380,0.76,4.03,4.79,1.262,1.424,1.08,5.78,6.86,3.69,0.58,3.11,16
2024,203501,Tim Hardaway Jr.,DAL,1882,-0.67,0.32,-0.35,1.484,1.498,-0.79,0.38,-0.41,-0.27,-0.52,0.25,192
2024,203507,Giannis Antetokounmpo,MIL,2328,6.14,3.29,9.43,1.519,1.425,8.67,4.64,13.32,7.27,4.73,2.53,3
2024,203552,Seth Curry,DAL,548,0.03,-1.27,-1.24,1.359,1.405,0.01,-0.44,-0.42,-0.95,0.03,-0.98,195
2024,203897,Zach LaVine,CHI,786,2.04,1.17,3.21,1.51,1.473,0.96,0.55,1.51,2.47,1.57,0.9,75
2024,203903,Jordan Clarkson,UTA,1455,0.74,-0.38,0.37,1.41,1.423,0.59,-0.3,0.29,0.28,0.57,-0.29,127
2024,203914,Gary Harris,ORL,1167,-1.37,-1.65,-3.02,1.274,1.481,-0.95,-1.14,-2.09,-2.33,-1.06,-1.27,327
2024,203915,Spencer Dinwiddie,BRK,1930,0.17,0.74,0.9,1.432,1.538,0.19,0.83,1.02,0.69,0.13,0.57,86
2024,203924,Jerami Grant,POR,1676,0.46,0.29,0.74,1.399,1.497,0.44,0.28,0.72,0.57,0.35,0.22,104
2024,203926,Doug McDermott,SAS,807,-1.83,-1.23,-3.06,1.287,1.483,-0.88,-0.59,-1.47,-2.36,-1.41,-0.95,293
2024,203932,Aaron Gordon,DEN,2105,-0.46,0.96,0.5,1.495,1.531,-0.57,1.19,0.62,0.38,-0.35,0.74,109
2024,203935,Marcus Smart,MEM,550,-0.24,-0.19,-0.44,1.297,1.525,-0.08,-0.06,-0.14,-0.34,-0.19,-0.15,158
2024,203937,Kyle Anderson,MIN,1554,0.42,0.69,1.11,1.224,1.466,0.39,0.65,1.04,0.85,0.32,0.53,85
2024,203939,Dwight Powell,DAL,723,-0.66,0.85,0.2,1.209,1.542,-0.3,0.39,0.09,0.15,-0.51,0.66,141
2024,203944,Julius Randle,NYK,1452,2.26,1.72,3.98,1.378,1.411,2.26,1.71,3.97,3.07,1.74,1.32,33
2024,203952,Andrew Wiggins,GSW,1709,0.02,-0.09,-0.07,1.462,1.484,0.02,-0.09,-0.07,-0.05,0.02,-0.07,154
2024,203954,Joel Embiid,PHI,1172,6.5,3.99,10.49,1.546,1.398,4.76,2.92,7.69,8.09,5.01,3.08,11
2024,203957,Danté Exum,DAL,970,-1.28,-0.61,-1.89,1.431,1.923,-0.77,-0.37,-1.15,-1.46,-0.98,-0.47,279
2024,203967,Dario Šarić,GSW,968,-0.72,0.69,-0.02,1.456,1.455,-0.42,0.4,-0.01,-0.02,-0.55,0.53,149
2024,203991,Clint Capela,ATL,1697,0.76,1.95,2.72,1.355,1.58,0.78,1.99,2.77,2.09,0.59,1.5,55
2024,203992,Bogdan Bogdanović,ATL,2138,1.06,1.12,2.18,1.468,1.473,1.37,1.44,2.8,1.68,0.82,0.86,52
2024,203994,Jusuf Nurkić,PHO,1870,-0.35,1.99,1.64,1.458,1.439,-0.4,2.24,1.85,1.26,-0.27,1.53,66
2024,203999,Nikola Jokić,DEN,2484,9.49,4.71,14.21,1.605,1.501,13.94,6.92,20.87,10.95,7.32,3.63,1
2024,204001,Kristaps Porziņģis,BOS,1540,1.79,1.69,3.48,1.478,1.453,1.68,1.58,3.27,2.68,1.38,1.3,43
2024,204060,Joe Ingles,ORL,1009,1.12,0.42,1.53,1.193,1.517,0.67,0.25,0.92,1.18,0.86,0.32,91
2024,204456,T.J. McConnell,IND,1172,1.43,0.16,1.59,1.246,1.533,0.99,0.11,1.1,1.22,1.1,0.12,81
2024,1626145,Tyus Jones,WAS,1711,0.88,-0.55,0.32,1.382,1.454,0.8,-0.5,0.29,0.25,0.67,-0.43,128
2024,1626153,Delon Wright,WAS,693,0.58,0.4,0.98,1.217,1.441,0.21,0.15,0.36,0.75,0.45,0.31,124
2024,1626156,D'Angelo Russell,LAL,2289,1.2,-0.59,0.61,1.538,1.46,1.67,-0.82,0.85,0.47,0.93,-0.46,94
2024,1626157,Karl-Anthony Towns,MIN,1854,2.4,2.95,5.35,1.478,1.465,2.68,3.29,5.97,4.12,1.85,2.27,21
2024,1626158,Richaun Holmes,WAS,494,-0.61,-0.04,-0.65,1.364,1.501,-0.16,-0.01,-0.17,-0.5,-0.47,-0.03,163
2024,1626162,Kelly Oubre Jr.,PHI,1890,-0.94,-1.96,-2.91,1.358,1.497,-1.12,-2.32,-3.43,-2.24,-0.73,-1.51,361
2024,1626164,Devin Booker,PHO,2137,3.55,1.33,4.88,1.57,1.451,4.57,1.71,6.28,3.76,2.74,1.03,19
2024,1626166,Cameron Payne,MIL,1168,0.06,-0.09,-0.03,1.46,1.546,0.05,-0.06,-0.02,-0.02,0.05,-0.07,150
2024,1626167,Myles Turner,IND,1921,1.1,2.43,3.53,1.489,1.567,1.26,2.77,4.03,2.72,0.85,1.87,32
2024,1626168,Trey Lyles,SAC,973,-1.45,-0.43,-1.88,1.377,1.414,-0.86,-0.26,-1.12,-1.45,-1.12,-0.33,277
2024,1626171,Bobby Portis,MIL,1731,0.53,0.61,1.14,1.398,1.481,0.56,0.65,1.2,0.88,0.41,0.47,80
2024,1626172,Kevon Looney,GSW,1054,0.26,1.3,1.56,1.171,1.451,0.17,0.83,0.99,1.2,0.2,1.0,88
2024,1626174,Christian Wood,LAL,780,0.06,0.93,0.99,1.42,1.38,0.03,0.44,0.47,0.76,0.05,0.72,119
2024,1626179,Terry Rozier,CHO,1849,1.24,-0.16,1.08,1.464,1.528,1.26,-0.17,1.09,0.83,0.96,-0.13,82
2024,1626181,Norman Powell,LAC,1735,-0.94,-2.28,-3.22,1.486,1.477,-0.98,-2.37,-3.35,-2.48,-0.73,-1.76,360
2024,1626192,Pat Connaughton,MIL,1442,-0.96,-0.21,-1.16,1.226,1.519,-0.84,-0.18,-1.02,-0.9,-0.74,-0.16,267
2024,1626196,Josh Richardson,MIA,976,-0.32,-0.53,-0.85,1.336,1.494,-0.19,-0.32,-0.51,-0.65,-0.24,-0.41,211
2024,1626204,Larry Nance Jr.,NOP,1051,0.3,0.48,0.78,1.108,1.454,0.19,0.3,0.49,0.6,0.23,0.37,115
2024,1626220,Royce O'Neale,BRK,1719,-1.06,-0.13,-1.19,1.182,1.368,-1.06,-0.13,-1.19,-0.92,-0.82,-0.1,282
2024,1626224,Cedi Osman,SAS,1105,-0.83,-1.54,-2.37,1.449,1.482,-0.54,-1.02,-1.56,-1.83,-0.64,-1.19,298
2024,1627732,Ben Simmons,BRK,319,-0.44,0.42,-0.01,1.385,1.442,-0.08,0.08,-0.0,-0.01,-0.34,0.33,148
2024,1627734,Domantas Sabonis,SAC,2549,3.25,2.14,5.39,1.507,1.544,5.04,3.32,8.36,4.15,2.5,1.65,9
2024,1627736,Malik Beasley,MIL,2098,-0.8,-1.68,-2.48,1.336,1.566,-1.02,-2.13,-3.15,-1.91,-0.62,-1.29,355
2024,1627739,Kris Dunn,UTA,1142,0.07,-0.21,-0.14,1.613,1.619,0.05,-0.13,-0.09,-0.11,0.06,-0.16,155
2024,1627741,Buddy Hield,IND,1933,0.89,0.63,1.52,1.316,1.53,1.02,0.72,1.74,1.17,0.69,0.49,69
2024,1627742,Brandon Ingram,NOP,1835,1.98,0.86,2.84,1.458,1.396,2.19,0.95,3.15,2.19,1.53,0.66,46
2024,1627747,Caris LeVert,CLE,1704,-0.25,-0.64,-0.89,1.449,1.373,-0.25,-0.65,-0.91,-0.68,-0.19,-0.49,253
2024,1627749,Dejounte Murray,ATL,2492,2.12,0.4,2.51,1.402,1.529,3.17,0.59,3.77,1.94,1.63,0.3,37
2024,1627750,Jamal Murray,DEN,1723,1.19,-0.0,1.18,1.621,1.55,1.21,-0.0,1.21,0.91,0.92,-0.0,79
2024,1627751,Jakob Poeltl,TOR,1220,1.56,0.95,2.51,1.256,1.574,1.0,0.61,1.61,1.93,1.2,0.73,72
2024,1627752,Taurean Prince,LAL,1922,-0.48,-1.71,-2.19,1.444,1.539,-0.56,-2.0,-2.56,-1.69,-0.37,-1.32,339
2024,1627759,Jaylen Brown,BOS,2136,1.34,1.59,2.93,1.428,1.494,1.74,2.07,3.81,2.26,1.03,1.22,36
2024,1627763,Malcolm Brogdon,POR,1037,1.23,0.02,1.25,1.538,1.562,0.74,0.01,0.75,0.97,0.95,0.02,102
2024,1627777,Georges Niang,CLE,1642,0.14,0.05,0.19,1.253,1.454,0.14,0.05,0.19,0.15,0.11,0.04,135
2024,1627780,Gary Payton II,GSW,570,1.43,1.63,3.06,1.257,1.502,0.49,0.56,1.05,2.36,1.1,1.25,84
2024,1627783,Pascal Siakam,TOR,2392,2.56,1.3,3.86,1.427,1.444,3.22,1.64,4.86,2.97,1.97,1.0,27
2024,1627788,Furkan Korkmaz,PHI,253,-1.05,-2.14,-3.19,1.394,1.51,-0.17,-0.34,-0.51,-2.46,-0.81,-1.65,212
2024,1627826,Ivica Zubac,LAC,1651,-0.91,1.62,0.71,1.313,1.457,-0.9,1.6,0.7,0.55,-0.7,1.25,106
2024,1627827,Dorian Finney-Smith,BRK,1754,-1.43,0.64,-0.79,1.198,1.46,-1.46,0.65,-0.81,-0.61,-1.1,0.49,247
2024,1627832,Fred VanVleet,HOU,2427,1.92,1.59,3.51,1.452,1.46,2.75,2.29,5.04,2.7,1.48,1.23,26
2024,1627863,Danuel House Jr.,PHI,455,-1.99,-1.44,-3.42,1.185,1.476,-0.57,-0.41,-0.97,-2.64,-1.53,-1.11,258
2024,1627884,Derrick Jones Jr.,DAL,1604,-1.44,-1.22,-2.66,1.195,1.501,-1.44,-1.22,-2.67,-2.05,-1.11,-0.94,344
2024,1627936,Alex Caruso,CHI,1787,0.19,2.03,2.22,1.117,1.548,0.2,2.17,2.37,1.71,0.14,1.57,61
2024,1628365,Markelle Fultz,ORL,825,0.29,0.53,0.82,1.53,1.564,0.14,0.26,0.4,0.63,0.22,0.41,121
2024,1628368,De'Aaron Fox,SAC,2343,1.34,0.75,2.09,1.518,1.396,1.92,1.07,2.98,1.61,1.04,0.58,47
2024,1628369,Jayson Tatum,BOS,2399,4.13,2.78,6.91,1.37,1.511,6.03,4.06,10.1,5.33,3.18,2.14,6
2024,1628370,Malik Monk,SAC,1576,-0.2,-0.53,-0.73,1.47,1.39,-0.19,-0.51,-0.7,-0.56,-0.15,-0.41,234
